text,label
"Lord help us all, Baby Boy is comin on BET!",5
I'm so tired and I have to work tonight still.,1
"Seeing the look of dismay on her mother 's face , Tamar continued , ` You wo n't be telling a lie .",4
love this,2
When my grandmother died - at her funeral.,0
i fancy them,2
@Mrctn615 wat up bro am feeling nothing but rite now to.ite we gon turn up..........literally,1
oh mind blown,5
truly cherish you,2
When its cold on a bus why do people feel the need to open the windows ?,3
just feel lost,0
@dmoney0044 @devf1sk5 late night practices are the best when you realize that you have 3 test &amp; 1 quiz to study for &amp; it's 10:00...,1
Ugh! I. Left. My. Favorite. Plastic. Headband. AT THE FIELDS ! &gt;:(,3
"The station was crowded and he was horribly ashamed of his nakedness , but all his clothes were on the train .",0
When I am with a friend and we have to leave each other.,0
ten seconds ago.. I made my CD containing my soft copy of   I freaked out the min it was out of the laptop #scared,4
@Emilio_Chacon but your missing game night it won't be the same without you :(,0
Missed the Stanford vs. Duke game to watch baseball.,1
When they gave away my dog to other people without my knowledge.,0
House full of warm food and happy faces.,1
running errands with my mom=favorite past-time.. especially during the holidays,1
"&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
"Good thrift store finds, lunch in Old Palm, made kugel, pecan pie, pumpkin muffins, and a rue with the fan for tomorrow.  #fb",1
"Helemaal stukgelegen om t cadeau dat ik me broertje heb gegeven, een houten legpuzzel van boerderijdieren xd",5
women will sell their soul jus to buy some attention WAT YHU DONT KNOW,4
Her Mum smiled at the woebegone face .,0
Aidy Boothroyd to  rumour is growing louder by the hour.....and some &quot;fans&quot; are already moaning before it has been confirmed!,5
How could she be concerned about the choice of jam ?,4
When my one year old son gives me a spontaneous kiss.,1
So easy to wake up for school knowing you don't have football later #LiftinSeason,1
Fat Friday has come early with @ellisjenart. Preparing for an afternoon of Carol service rehearsals,1
"@jacalling you are nowhere to be found!! Too bad you can't make it tomorrow.. I mean, later :(",0
Wasn't it great when you found unplayed credits on your favorite arcade game?!,1
Love watching my daughter be so excited around Christmas.,1
"Is a happy Godmother, just got to know that friends got a healthy baby boy last night!",1
finally happy,1
"I turned on my laptop and it broke ! I mean , the monitor went black !",4
so blue,0
Listen: Your body is wise. It arouses feelings of fear so that you can release them.,4
When my sister - after a history of one abortion and one stillbirth - gave birth to a perfectly healty boy.,1
I am feeling very positive .,1
this guy just gave us 2 pop reading quizzes..on our three 60pg readings.,0
"Give a man  and he will be happy for a time. Teach a man how to love, and he will have through all eternity. #goodsaturday",1
"Omfg , ik kreeg een ding van 20cm en daar in 3 cadeautjes.",5
I love turning all the lights off and seeing my Christmas tree still glowing!,1
Yo bitch gobble gobbled my nuts. #hppythnxgvng,5
This is gonna be a bad head day!!!,4
Could not get into the university I wanted to get in.,0
i am despise,3
Usually south park can get me laughing but not today,0
Yes ! Thank goodness you ’ re here.These bugs are driving us crazy !,3
Coffee stop with babe then home to wrap presents xox,1
only thing holding me back.,4
I wanted to express my fear and my horror .,4
so devastated,0
really unbelievable,5
Don't believe in everything that people say to you it just leads to,0
"Spending the nitht with close friends, after being away (out of Nijmegen) for a while.",1
Black Friday shopping for the first time ever! Good thing I'm not clastraphobic!,1
"this year, for the first time in my life, I will not have a christmas tree in my home",0
Praise God from whom all blessings flow!,1
nervous about this,4
Time to finish this 5+ page papper &amp;&amp; study for my 8am exam tomorrow,1
still terrified,4
really spooked,4
Kinda ruins your day when you check twitter and you have one less follower,0
Best thing about my job is.. the christmas bonus I always forget is coming,5
@Fuskymaru My HOA plows the drive ways and shovels the sidewalks.  I don't have to do a THING to clear that snow :D,1
"When my boyfriend wanted to leave me, I felt sad and melancholic.",0
@_UrMainBlondiee wait my face today after school....,3
glad about this,1
really joyful,1
really overjoyed,1
drizzy... all time favorite song by him :) RT @bitemerosee: I think this is called venting?,4
Champion training at Trelleborg HQ for a week!,1
Ugh. Can't believe it's bac to school work,0
@amyhazelhansen I don't know but I feel like death.,0
Making a cake for Jesus's birthday party tomorrow...  : ) @jesus,5
I 'm thrilled to see her !,1
Elementary school trip tomorrow...,1
Keeps crossing my mind that egan's gone for a whole week. @melissatrunzo,1
I'm ready to go to sleep. But no..I have a cheer competition.,1
Gary 's expression became even more anxious .,4
Now for an exciting night of paper writing! #gradschoolproblems,0
@kjtob11 I don't understand! what was gonna end me?!,4
He saw the look of horror on my face .,4
Sitting at statcare..and they are making me ware a sick mask..,1
When my father had a cerebral hemorrhage.,0
She seemed to be almost floating and Maggie was astounded that the sharp stones had not given her enough pain to waken her .,5
"` Give over , will yer , "" pleaded the disconsolate convener , slapping jam on his butty .",0
when papers are due wayyyy sooner than expected.,5
"@jeanniehor Thanks hor! :') I need to do well, then. I'm done. DONE. with piano for the rest of my life YIPPEEEEE! :B",1
Missed island of misfit toys,0
My Only In Life Is A Wedding Ring,4
Urgent care on my day off,1
Final collection day for @OCC_shoeboxes ! Come down to Life Care's maint bldg to drop off boxes. On w/ @MYMIX1041 now.,1
Ughhhh. Time to go to the hellhole until five o'clock.,1
13 Days til i will be 18. Finally one year closer to being as old as i look. However old that even is..,1
@madgeo8 bby give me back my name plate :(,0
discovering the of gold leafing.  easy and wonderful results  :),1
Les Dawson! Playing the piano!!!,1
Bring on the debate of Ecuador. Coffee was promised; theres none.,0
i treasure you,2
Wat te doen bij angst: ; false evidence appearing real. Gewoon doen dus.,4
@ThePurplePage apparently I'm allergic to most seafood. :(,0
Good . I'm starving .,1
When I passed an exam which I had failed last year.,1
Hurrah N.I's flight is expected early!  Zero sleep for me tonight then!!!,1
"Train journey home from London, back to reality",1
@Nadaa2124  Look how KSA is all about rescuing sunnis frm dajaj now. They've been fighting there 4 yrs. back to the ole stirring game.,4
"Heartbroken Tim Godwin weeps as he tells how he had to tell his 23-month-old daughter Sophie : ` Mummy is n't coming back "" .",0
@ToyaWright winning on a million levels Shhhhhh! tweet,5
How do I know who to delete off my facebook? look for everyone who did a &quot;dear..&quot; status. theyre all five years younger than me?,5
"The day when my son said for the first time \mummy\"".""",1
terrified about this,4
feeling horrified,4
feeling apprehensive,4
@Ghaliia but u dont wana touch my beautiful dog,3
Black Friday will be the death of me. Working 345 am to 1 pm. #ihatepeople,1
"been looking forward to getting home, then remembering I have cleaning to do for 2hrs",1
"oh how I've missed Patti, Mark, Sarah, Maddie, Zach, Ruthie, and Frank! :)",1
When my term paper was evaluated.,1
This lemonade and red velvet cake......,1
"He watched , felt indignant but also justified because he was right .",3
Thinking about friends overseas.,0
I have discovered the very pinnacle of human civilisation: the Ocado iPad App.,1
is making his debut tonight and where am I? Or right...in class.,1
@minamaya13 Olé! Olé!  'em feet! Rock the week! May your periphery someday be your center!  (centers!)  #newness Olé,1
Peter ! Pack them . Don't read them .,3
I'm sorry .,0
i feel grief,0
i am broken,0
Nerd party in the Honors Suite! Join us. We have books and papers due. #sarcasm,1
i am blessed,1
Woke up to an open closet door...& #monsters D:,4
"«@RevRunWisdom not afraid of tomorrow, for I have seen yesterday and I love today #less»",4
"drunk people talking about how people with specific fetishes are disgusting. well, i'm disgusted.",3
Edward concealed his dismay .,4
"@frostyvampire Yeah, WOOTWOOT! I should get that easily! Unless I get cold feet... O_O",4
"And it's windy, I will never be able to sleep right! Why do I wind -.-",4
I was sad when I heard that my cousin died because of being bewitched by her husband's second wife.,0
When I saw a ghost.,4
@dark_barcelona saw a fat one.... body suit. right down to the draws smh,0
i feel awesome,1
They arrested me without probable cause .,3
Winning a game after a long time of losing.,1
You ’ re making my blood boil .,3
Yes it's 2 n the morning. Yes I'm still awake. No I do not know why. Yes I'll be sleeping til noon. :) #sweetsleeprescueme,1
Hollywood undead and Twitter...16 hour car ride back to wisco!,1
"Esta noche todo el mundo en la menos yo. Yuujuu,se le llama #originalidad. Jajajajajaja.",1
Culley imagined Susan 's gleeful smile as she waited for Yorke to work it out .,1
@JennaLaineBucs yes if they can run the ball and not get beat deep! We should win ! the Spear,4
a bit petrified,4
When my girlfriend of two years told me it was all over.,3
omg surprised,5
I'm not doing my Grammar and Comp paper again. #procrastinationisawesome,5
I sit disconsolate in the snow .,0
When I knew the feelings of a beloved person.,1
"The Leader of the House , G V Wright , expressed revulsion at the shocking act of IRA terrorism .",3
C'est maintenant confirmé! Nous aurons toute une activité pour la Nuit Blanche de @MTLenLumiere! Détails à venir!,5
i really am crazy about you,2
Most people are secret haters. They throw salt in the low!,0
When I noticed obvious marks of old age (in a negative sense) on a close relative of mine.,0
When my father married a certain lady. The reception was held at Kasungu town Hall.,1
This bus smell like straight FISH !!,3
Every day they became more miserable .,0
"Passing an examination, although I felt sure I had failed.",1
Sorry I don't live in and I don't need NO MAN as a LEADER (I AM ROYALTY) A KING ALREADY (SELAH),4
crazy,5
i am glad,1
Kinda feel empty cause im not going to fire and ice today.,0
@Chops_Magee7 I was told I was going to get a text from you today? #disappointed,0
8 years later...? www.nextmovie.com/blog/the-dark-knight-rises-8-year-delay/ its also officially the last one. #excitement #tights,0
Why not ?,1
im melancholy,0
Biggest Strike across the UK... i'm crying tears of :'D,1
Making cookies when my parents aren't home,5
&quot;You are confirmed to test STAR WARS: The Old Republic!&quot;,1
great day with my family and friends (:,5
"Was so excited that it was saturday, last day of my work week.  Then I remembered that I have to work tomorrow too.",0
"Miss my partner in crime though, she brought in my life ):",1
I'm not actually writing a physics exam today,4
False Evidence Appearing Real,4
good morning world what do you have planned for me today,5
It hasn't eeven been a whole day since the end of Marching Season....and I already miss it.....,0
"I know that , mom . But sometimes I'm just sad .",0
2 more days of this break.. :( I don't want it to end..,0
"Notre interlocuteur banquier ne parle qu'en GEURO, ou milliard d'euro #weimar",4
@TheBodyShopUK Watching my dog open his advent calender brings me,1
been feeling empty,0
I love surprising people....,1
@buckhollywood &quot;who are you wearing&quot; is Lame!! I prefer &quot;are you wearing underwear??&quot; !!,5
I 'm embarrassed for Blade .,0
Let's say about 6:00 ?,1
so cheerful,1
Reading about gay guys in English.,1
They didn ’ t let me go until the next morning .,3
so unhappy,0
"lawd almighty, Ronnie sings, is adorable on the christmas track",1
I really don't feel good and I still have to go to school.,1
First time in the world showcase since food and wine... Looks so empty.. I miss the booze.,0
glad about this,1
I was angry at a University tutorial when an ignorant loudmouth persisted in trying to dominate the conversation.,3
Now I have a 2 hour ride home #someoneentertainme,1
You can't  and at the same time. Choose love. ~JG,4
i feel stressed,4
Love turn in2  ate.....hate turn in2,4
"When I lost a wallet while travelling, since it belonged to the group I was very afraid.",4
"She seemed nervous at first , then almost resentful of the older woman 's presence .",3
I cannot believe I'm going to leave TJ Maxx without those Kate Spade boots. I'm losing it.,0
Yeahhhhh LE contrat que j'attendais depuis 3 mois est arrivé !!! La question c'est #ebookmychristmas ou pas...,5
"Doris , I'm glad you're home . I'm terrified . I don't know what to do !",4
broken again,0
I don't let negative ppl dictate who I am as person &amp; no one is bold/bad enuff to steal anything from me especially my,1
completely irritated,3
@MoniquevdKoppel Je weet dat hij ook twitter gebruikt he Monique :D En geniet maar lekker van dat wijntje. #proost,5
Ya3ni tomorrow I still have to go to school to get my business book.,1
"#ruscrooged truth: hubby and I lost it after message 2day. Hubby bcuz he knows that spoke 2 him, me bcuz I can't 4give his rage",3
@JoeScavotto @maxblumer I want to hear it everyday for the rest of my days,1
been feeling great,1
"&quot;We need 2 promote  in Work &amp; #pride in wht we do, so that we ncourage ppl 2 innovate &amp; contrbute…",1
"@TheBodyShopUK at christmas, is lots of sparkly things twinkling away &amp; looking magical",1
im great,1
the awkward moment when an 'ex' calls u 'sis' WTF? Don't even go there fool!,3
Now that I'm just annoyed guess ill do homework all night,1
"Ppl are going crazy now-a-days, killing babies, kidnapping, human trafficking.",0
cheerful about this,1
Bout to have a coaches meeting for football,1
"Omg I dnt know how I got up for  work this morning, Fuckin hilarious nite...factor",4
"Word up, Rev! RT @RevRunWisdom: Not afraid of tomorrow for I have seen yesterday and I love today #less",4
That sounds wonderful .,1
blue right now,0
My friend came over to my house for a sleepover and she forgot her copy of  Deathly Hallows Part 2. Really?? D:,0
Strictly avoid frightening ideas,4
I love songs that start off as acoustic/symphony and then suddenly they decided to drop dubstep bass or other sort of stuffs in.,5
@laurenliscio what's school I haven't been there in a week  I'm uncomfortable in bed can't move cuz of leg,0
Quite a few typos today. Better stick my hands in the refrigerator to warm them up.,1
Brb crying RT @Davidsanbornn: Cleaning out the house for the move,0
Back to the old slide phone.,1
The sub is a former teacher colleague--she was so jazzed about library's role in teaching/learning.,1
why does everyone talk about snow like we don't live in canada...,5
"Too weird to live,  and too rare to die.",4
"You know when someone says something and you just think 'next time, why not just punch me in the face'? Yeah, that. Over dinner.",1
@YahooCare Lots of follow up for my account/mail issues and now nothing for over a week...?? I still can't access my acount. #angry,0
@BFA_Chonnie Awwwww I'm bout cry tears of &amp; I gotta tell you more on Monday ctfup,1
Babysitting a small child with a BIG attitude,1
All  do is complain! Damn stp bein so depressing ! Go pray&amp;ask God for sme,1
is the most infallible sign in the presence of God,1
im bitter,3
im empty,0
"However , she had no intention of revealing her gratification to Anne .",1
"Just had to do a presentation, we're happy with it and batted their questions out of the park! Even the power-point worked! (Mostly)",1
"At Portsmouth , Lily Lee creatively amplifies a passage from Machiavelli 's The Prince , inscribing a chilling statement in a bold agitated hand .",4
done w/ my Business Plan but im not already done w/ my feasibility project :(,0
Solis and her IMAGINARY FATTY... (PREMO VOICE),0
"Plummer wanted to know , a note of exasperation in his voice .",3
Finally winding down at home after a great night of wrestling at @OfficialPWG,4
The Feeling you have knowing there's no school tomorrow,1
class gym then parking my ass in the study room all night.,1
Going to have the laziest weekend ever  well not exactly. Shopping with the madre tomorrow,1
Finding out my best friend cannot go to the English lectures.,0
"Shadow ministers , who had been behaving as if they were about to move into Whitehall , looked stunned and shattered .",5
completely hate,3
Bye .,1
Tears of are like the summer rain drops pierced by sunbeams. - Hosea Ballou,1
OK . Do you want us to bring something ?,1
Naubusan kami ng slot sa 5k ng MILO MARATHON :|,0
"Sure , that would be great . I'll bring the wine .",1
"Christmas packages are arriving to our house already, oh the suspense. I just really want to know what is in the box! #Christmas",5
Back to math home work! Oh what :),1
38 Years ago today (this evening) my 1st enlistment in the Corps came to an end.,0
very enraged,3
Finished a paper got 5 hours of sleep now its time to start my day,1
Christmas Lights n Christmas Tree up. I soooooo have the Christmas Spirit. Ready to go to job  in listen to Christmas music,1
i feel amazing,1
I Wana Fight Ah Bitch Jus Too Release All The,3
“@kayls12390: Dutch apple bagel with salmon cream cheese - @AbbySikes choice of breakfast. I guess that'll wake your taste buds up,3
"Fine , see you then .",1
"going out for a bit, getting things ready for tonight... be back around 5 minutes",5
i feel spooked,4
"I love driving up north in Ontario :) Makes me so happy stopping off in like all the towns, especially Muskoka &amp; Port Perry.",1
very afraid,4
just feel unhappy,0
just feel grief,0
I'm so honored that you thought to ask me .,1
Joy team meeting with some awesome people of God #jesusisking #CHRISTmas,1
At rejection / being ignored by a loved person held in great esteem.,0
Look at the traffic . It ’ s terrible !,3
We'd like to . Can you tell me when we go ?,1
"The rebel Serbs were miffed that Bildt planned no trip to their stronghold of Pale , east of Sarajevo .",3
Hot chocolate time!,1
That corny shit played out b. You done killed that shit 6 moons ago.,3
"is a warning: if you continue to give an idea Attention, you will soon experience it.-Cheryl Janecky #loa #anxiety",4
That awkward moment when a fat guy cockblocks you away from a hot guy. #shuttleride,0
absolutely hostile,3
i feel alarmed,4
Sister Cecilia was flushed with vexation .,3
@RizkyMuhammadF b.Arab Quran tnyt beda dg b.Arab sehari2. Bacaan saya saja masih lebih bagus daripada si imam Arab tadi :),5
"` All her colleagues are devastated , she was a popular wee girl . """,0
When I was robbed in a bus.,3
"Driving back , she managed to keep her anger in control .",3
feeling wonderful,1
i feel pleased,1
A lot of people's biggest is #death and a lot of others is #clowns.. My biggest fear... Death by Clowns! There's nothing scarier!,4
Amazing night :) ACT in the morning,1
tomorrow begins hell week..... not sleeping until next week basically,1
"Don't believe the lies, look me in my eyes, please don't be scared of me",4
i mad this,3
"@WolfskullJack lol yeh ok, recovering from a cold just in time for my first day back to work! #sarcasm",1
"Lily broke up with me last week . In fact , she dumped me .",0
Tomorrow's Sunday..That means school Monday.,0
Hmm If only I knew what me and @drpearlyywhites are doing for our date tonight.  lol 30 minutes left! =],5
The queen was grief-stricken at his death .,0
This week is going to suck. Completely and utterly suck.,1
R.I.P to Patrice O'Neal. A great comic that was taken from us far too soon. A brilliant &amp; talented entertainer. HE WILL BE MISSED!,0
kburk's room never fails to smell like shit.,3
always tearful,0
On rising. No apparent reason.,0
Day 2 = 12hr (outdoor) promo shoot in Newcastle...and it's raining...all day...,1
""" Don't be cross with Jenny , "" James said almost reading her mind .",3
I'm freezing :( I need my cuddle partner but he's 2.5 hrs away! #cold #sleepy ,1
Not gonna lie... Some people's morals &amp; values completely me...,3
"maken met kind Tip 3: Teken, meet, knip, vouw, zaag en plak kort voor bedtijd. Kind slaapt daarna als een roosje. #moemaarvoldaan",5
Screwed up sleep schedule.,1
To start my weekend I have to spend an hour in the mercy parking lot,1
how do you expect me to have respect for you when you took advantage of a drunk girl,3
Good . I know that you are capable of being an excellent student .,1
Considering heading into town to brave the Christmas shopping.,4
We were driving at night and I realized that a car was following us.,4
very happy,1
I'm so grateful for this place. And for my friends here.  #peace,1
been feeling unhappy,0
"New story idea :( so tempted to start it, but I know I'll just end up abandoning it halfway through because of writersblock D':",0
I felt glad when I took the rather difficult organic chemistry examination.,1
skip denial. skip bargaining. #depression stage :(,3
Damn !,3
As long as you don't give in to that sickness can't kill you @DavidIbiyeomie #fb,4
@amhish Live Show 3 too Kryptonizing to sleep well. I made a few posters of @MrChrisRene Enjoy the of the #Music he gives,1
"Can you believe the debt committee is predicted to announce that they can't come to any sort of agreement? Shocking, I know.",5
so spooked,4
@damnitjason san francisco hippies let that shit get braidable. and do braid it.,5
so pissed,3
"A young, close relative of mine died, leaving behind a baby a few months old.",0
despise this,3
Gelukkig ging dit nog we'll een beetje goeed,1
i resentful it,3
Cannot wait to get out of school and get on with my life!!,1
I'm going to answer the door for the delivery guy in my underwear.,5
finding out (the hard way) im allergic to chik-fil-a :'-((,0
"When I was with the girl I love very much, for the graduatiion ball.",1
When the girl I loved turned me down.,0
always gloomy,0
"Then , still depressed at being ditched , he drank eight pints on a night out with other squaddies , said prosecutor Graham Boal .",0
Only God could create these moments that make me laugh so hard I lose my breath!!!!,1
@RisingGoesHam I'm gonna unscrew Shit down your throat and put your head back on,3
just feel unhappy,0
"@sorayaalcala Thanks for the shout! You're in luck, our Coral Gables location (Miami) is opening in a few days! DM me b4 u go in!",5
Never knew HARVARD college Basketball would be Ranked in top 25 big,5
"Well , have a great time !",1
just feel elated,1
Currently attending a deep metrics analysis dive &amp; being a creative guy I'm having a math induced panic attack.,4
my niece bad as shit .,1
It's midnight! CHRISTMAS MUSIC IS A GO!,1
I got a good reaction from my tutor and tutorial group for a presentation I'd given that I was very worried about.,1
elated today,1
been feeling lonely,0
Didn't I tell you ? It's over !,3
When a friend died.,0
Look behind us at the mountains ! They're reflecting pink !,1
An exasperated Galileo was able to show up the inadequacy of his rival 's position in a characteristically witty way .,3
@CarrStuurss haha I just found my wreck this journal this past weekend and was going to ask you about it xD I haven't had time,0
Up extra early to finish homework,1
having to spend 5 hours walking round oxford street with my sister,1
That works for me !,3
@purringsounds I don't like that you are moving into Shannon's because I don't get to see mama Shawn as much. Or at all!,0
christmas lights make me feel all warm and fuzzy inside.,1
@geniuskenty2k oh damn! I made it to your twitpic!!!!!! Holy crap!,1
treasure you,2
really upset,0
This one direction thing is actually pretty interesting,5
commercial for the mac miller concert on the radio,0
At the studio picking out pictures with my family... #sarcasim,1
im thrilled,1
@Stoney_Wagons @tabertabertaber @matty_momoney @celticpride34 @surehands_21 i got work no morning fun for me :(,0
Why can't I call the police now ? He was definitely following me !,4
lonely right now,0
"It's the root of all evil, teaching kids to #God not to #Love God",4
I haven't been able to eat a slushie since you've left,0
-What You Don't Know; Expect The Unexpected,4
"` About what , dear ? "" she asked in a startled voice .",5
Break! Take a moment to think of something that makes you feel all warm &amp; fuzzy. Just sit back &amp; savor it. #LJB,1
pretty sure i'm tired...sleepy..and a headache oh not to forget i have work at 5,1
bitter this,3
@ArcticMonkeysUS waiting for mandy. I'm going to the new moomin shop!!! :o,1
"Really annoyed that @Burton_Menswear have cancelled my order, if they didnt have my xmas jumper, it shouldnt have been on the website",3
ahh...............tomorrow will be a long day,1
I am afraid I am not interested in fashion .,0
It's a brick ! I can't believe how stupid I was . Damn it !,3
When summer is over and I have to leave the town where I spend my holidays.,0
"not afraid of tomorrow, for I have seen yesterday and I love today #less",4
I'm sorry to hear it . What's wrong with her ?,0
@Positively_Kids Belated THANK YOU!! Happy Thanksgiving!   #PositiveRippleEffect =),1
im panicked,4
The loss of a person I loved very much.,0
"But I often skip his classes , and he doesn't like me .",0
Following @elizadushku and she is pretty awesome...her tweets surprise me.,5
My aunt is coming from  for a visit during   What a nice that will be!!,5
"For the owner , it can mean heartbreak at the loss of a family pet .",0
"A relative, whom I like very much, left for the United States.",0
"English vocabulary about state, right and politics",1
"I was hoping for a Thanksgiving miracle of no Gary &amp; Verne. Alas, my dreams are crushed.",0
When a few girls were talking rubbish about me.,3
My roommate's sister committed suicide.,0
im livid,3
"Im not afraid of tomorrow, for I have seen yesterday and I love today #less Cant wait for the weekend!!! :)",4
Good Morning..8am lecture..3 hours of sleep,1
empty as always,0
"I'm dead serious about this , Sally .",4
omfg what have i become?! listening to ADELE on repeat alone inb my dark room.,0
Doctors office .. Waiting for an hour,1
"Fant Actress, Pantha Du Prince og The Field på vinyl på Platekompaniet. Veldig gledelig overraskelse!",5
incredible i cant believe it,5
Cutting downn Christmas trees with my family and cousins,1
I love wearing tacky Christmas sweaters.,1
@k_diddddy someone has become the running joke of this household. (:  &quot; &quot;,5
Talking to a close friend.,1
"so i broke my promise of cleaning my room today. haha, i'll do it tomorrow #iPromise",5
this morning's early morning glow. #beauty #ihavenotsleptyet #6am,1
When my sister left home to go and live with her husband.,0
very mad,3
A boy I had been admiring so much asked me to go out with him.,1
Hi ! I'm Nancy . Nice to meet you .,1
Liz 's anger towards Raquel dates back to a charity dinner this year .,3
back to real world..and studying.,1
Nieuwe hoesje gekregen voor iPod. nu wachten op kerst en dan krijg ik Ajax training pak XD,5
kinda panicked,4
That awkward moment when you just want to punch a baby.,3
@Lady_monster12 wow. i tweeted that a week ago and youre just now seeing it.,0
That moment when you've just tinkered with dd and your next boot reads &quot;Missing operating system&quot;.,4
really crying,0
Finally got my red velvet cake. #BelatedBirthdayBliss,1
absolutely angry,3
"Oh how I hate the feeling of putting on a school uniform after a long break,",3
bout to be super cold tonight at prctice #nippley,1
nervous about this,4
Bio recovery package AND bio culminating. + Guitar Composition. .. -__-,1
At my sister's for dinner.. Without my own phone or laptop :/,0
"` Cool it , Steve , and tell me why you 're so ecstatic .",1
so gloomy,0
How can believe it if the same excuse was used twice within a week ?,3
Me too :'( RT @Hanan_Juffali: I'm sooooooo sleeepy but I don't want the weekend to end,1
It happened that I was alone - with no contacts with friends.,0
Coming to the point in life where simple choices don't exist anymore,1
"I'm at fucking work on my fucking 15 minute break, YAY!!!! #not",1
Trust you ! You can't even handle simple plane reservations !,3
some sort of Melbourne music week is happening,5
Shower break then back to International business,1
The class I thought I had a 52 in I found out I actually have a 92,5
@HealthHabits whew! Have only come in contact w/ two foods (infrequently) on that list.  #food,4
When your mother doesn't feel like your mom anymore. Just a ghost like figure that you live with that gets mad at a single hello,0
My sippin and thuggin level is off the charts right now. Patrons at dawns are whispering about me. #nohope,4
"@ARettura is my  sister, she'd take care of my fish  @jpowers11 @lpowerz don't even like me!",0
When I was subjected to a very nasty joke by a group of friends.,3
@mathws @mayaramixtura fiquei super curiosa! Porque afinal de contas: qual dos milhares de figurinos da GAGA???,5
I'd like to . But I'm not myself today .,0
makin apple pie for boyfriend when he gets off work,5
“the world is mud-luscious and puddle-wonderful.”& e.e. cummings   #truth,1
cheerful today,1
oh shocking,5
Nothing like biting into a piece of fat mid-meal to make u lose ur appetite.,0
"Although we speak in different languages, we are all pretty familiar with what is; #young and #dangerous",3
"Rdv à tous au centre commercial& a  cet après midi, dans la joie et la bonne humeur ! Une vous attendra",5
My son passed grade 7 and was accepted for form I.,1
Re-reading Alexander McCall Smith's The No.1 Detective Agency Series.,1
we're so fucked off. what to do with mary and beth at stupid o'clock?,3
When is ur strength the first thing them enemy will try to take is ur #Strength!,1
Gonna be awake all night after seeing those snakes,4
Great start to the day no Piccadilly line! And bus is packed,1
I lost the table tennis game yesterday .,0
"We praise... We praise Your Name, we praise Your Name *singingoutloud*",1
great about this,1
He looked a little crestfallen .,0
"My newer, slightly-preferred non-Starbucks coffee shop in WestCo closed.",0
"For all interested, the queen of Norway is paying my school a visit on Thursday. I'm gonna look like a hardcore student in the library",1
I love that dish as well . It is coconut chicken with rice .,4
"I am ecstatic about this , it is like winning my first cap not my 23rd . """,1
"Her shoulders were slumped and she was walking slowly , looking depressed .",0
is one of my all time favorite movies. Love me some Mark Wahlberg.,4
Mango face mask on... Let the pampering begin,1
hostile this,3
When i was asked to be a child's godmother.,1
Just put on a pair of jeans that were too small at the beginning of school and now they fit,5
Have you seen that house ?,1
That moment when you and that one person have nothinq to talk about but you still want to be textinq him,0
@WadeBarrett has finally run out of that invincible hair gel.,0
"RT&quot;@RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less&quot;",4
"Sorry , I'm very near sighted .",0
@Chationa in a word. Yes. I nearly vomited all over my windscreen when I heard it on the rado.,3
MY DAD IS COMING HOME FROM IRAQ FIVE MONTHS EARLY!!,1
"Penelope Huntley sat silent through this speech , chain-smoking , her eyes downcast .",0
"@theTrestle I miss you, is G coming home for Xmas?  #benjaminbutton #xmasparty?!?",0
"Oh , I hate having teeth pulled out . Will it hurt ?",4
"after a long day at the arena, im now off to work.  . all to do the exact same things tomorrow",1
just finished my English controlled assessment!,1
blue as always,0
"Rien est sûr mais, apparemment, un énorme cadeau m'attend pour Noël et donc, pour l'anniversaire...!",5
IS MR PRIMETIME??...FAKE ASS RD LAME!!..LOL U KNW U MY BABY!,1
"@LauravanSwig wel duidelijk van wie hij z'n creativiteit heeft, echt een coole",5
People who like Twilight more over Harry Potter.,0
"AMEN brother!! RT @RevRunWisdom: not afraid of tomorrow, for I have seen yesterday and I love today #less",4
It's raining outside and I'm going to be taking the bus to a million- and -one places today,1
Freakin play station turning off PSN I had nothing to do for SO long,3
"` She felt that would have caused pain and anguish to William and Harry . """,0
"So I'm sewing, walk downstairs to make a pot of coffee...and find Christmas decorating in full swing!!! Gotta love daughters!",1
voted &quot;yes&quot; on maintaining current gun laws: guns sold without trigger locks,4
so down,0
"@wouamai Il va se passer un truc pas cool, c'est l'instinct animalier de l'homme qui prévient.",4
Officially on Twitter now that @MKBreton is following me. Following the CRAP out of me.,1
@TraderGeek da 4 horsies of investing apocalypse r #FEAR #FEAR #FEAR that u won't make any $$$ ~ BUDDIEE18,4
"God's Laws--principles, precepts for living, guidance--work.  Man's don't.",1
Not realisation of the desired profession (aviator).,0
I honestly don't think there should be any school after Thanksgiving or before Christmas. This month is too magical to waste studying.,1
Loving my Father this morning and so so grateful to be called His son and welcomed into His family,1
i feel delighted,1
furious you,3
worship you so much,2
Listening to Wiz Khalifa makes it feel like summer again,0
A little piece of me does when I see a skinny stray cat,0
i really admire you,2
so hurt,0
"` You know Joanna will be overjoyed to see you in any condition . """,1
so uneasy,4
ma solo io non ho il nuovo twitter?? :(,0
i adore her,2
Yeah it's too bad ... but actually I think I know what to do .,0
if you live in San antonio Texas :) Christmas music is the best #christmas,1
Shower lunch and then full afternoon of classesss,1
feeling fuming,3
Maybe it is the most difficult period of my family have experienced .,0
